registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type
2016,1498,4,1,80000,2,1,100,5,17.0,16
2019,1497,4,1,33000,1,1,88,5,21.63,7
2019,1199,4,1,33000,1,4,88,5,17.1,7
2015,1197,3,1,33000,1,4,85,5,18.6,7
2017,1498,4,0,43440,1,1,103,5,21.21,19
2014,1498,3,1,63000,2,4,103,5,17.0,19
2018,1197,4,0,60000,2,4,103,5,17.21,7
2014,1197,3,1,80000,1,4,78,5,17.3,7
2017,1498,4,0,41000,2,1,118,5,21.63,19
2016,1498,4,0,80000,1,1,118,5,21.63,19
2018,1498,4,0,80000,3,1,118,5,17.0,16
2016,1498,4,1,70000,1,4,103,5,17.0,19
2014,1498,3,1,39000,1,4,103,5,17.0,19
2014,1498,3,1,80000,1,1,118,5,17.0,21
2018,1498,4,1,71000,1,1,118,5,17.0,21
2014,1197,4,1,63000,2,4,85,5,21.1,7
2014,1197,3,1,33000,1,4,85,5,18.5,7
2016,1498,4,0,48000,2,1,118,5,18.12,19
2018,1498,4,0,35500,1,4,118,5,17.0,19
2015,1498,4,0,62000,1,1,118,5,17.0,19
2017,1498,4,0,47000,1,1,118,5,17.0,19
2014,1498,4,0,54800,2,4,118,5,17.0,19
2019,1498,4,0,55000,1,1,118,5,20.68,21
2017,1498,4,0,51000,1,1,118,5,20.68,21
2016,1498,4,0,57000,2,1,118,5,20.68,21
2015,1498,4,0,63600,2,1,118,5,17.0,21
2014,1498,4,0,80000,2,1,118,5,17.0,21
2018,1498,4,0,46000,1,4,118,5,17.0,19
2014,1498,4,0,74000,2,1,118,5,21.63,7
2014,1498,4,0,80000,2,4,118,5,17.0,21
2016,1498,4,0,33000,3,1,118,5,17.0,21
2014,1498,4,0,33000,2,4,118,5,17.0,11
2016,1498,4,0,59600,2,1,118,5,17.0,19
2017,1498,4,0,49000,2,4,118,5,17.0,21
2016,1498,4,0,49700,3,1,118,5,17.9,21
2019,1498,4,0,33000,1,4,118,5,17.0,21
2015,1197,4,0,33000,2,4,78,5,21.63,7
2019,1498,4,0,33000,2,4,118,5,17.0,21
2016,1498,4,0,64000,2,1,118,5,17.9,21
2015,1498,4,0,58800,1,1,118,5,17.0,19
2014,1498,4,0,68000,2,4,118,5,17.0,19
2019,1498,4,0,33000,1,1,118,5,17.0,19
2018,1498,4,0,57000,1,1,118,5,17.0,19
2014,1498,4,0,74000,2,4,118,5,17.0,19
2018,1498,4,0,33000,2,4,118,5,17.0,19
2017,1498,4,0,63000,1,1,118,5,19.27,19
2018,1498,4,0,33000,1,1,118,5,17.9,19
2016,1498,4,0,33000,1,4,118,5,17.0,19
2017,1498,4,0,70400,1,1,118,5,19.27,19
2014,1498,4,0,60000,2,4,118,5,17.0,7
2015,1498,4,0,47600,3,1,107,5,20.0,7
2016,1498,4,0,72500,1,1,118,5,17.9,21
2015,1498,4,0,44500,2,4,118,5,17.0,19
2014,1248,3,1,74000,2,1,78,5,19.5,19
2015,1197,3,1,38000,1,4,78,5,21.1,7
2016,1498,4,0,33000,2,1,118,5,17.0,19
2014,1498,4,0,33000,1,1,118,5,17.0,19
2015,1498,4,0,80000,3,1,118,5,17.0,19
2018,1498,3,1,63000,1,1,97,5,21.63,19
2016,1498,4,0,73000,1,1,108,5,21.63,19
2018,1364,3,1,80000,1,1,78,5,21.63,7
2014,1498,3,1,80000,1,1,98,5,21.63,19
2019,1197,3,1,70000,1,0,78,5,21.63,7
2017,1197,3,1,80000,1,1,78,5,21.63,19
2019,1496,4,0,38000,1,4,118,5,17.0,21
2014,1498,4,1,74000,1,1,103,5,20.34,19
2014,1197,3,1,35000,1,4,78,5,19.81,7
2014,1198,4,1,55000,1,4,78,5,18.44,7
2014,1197,4,1,52000,1,4,78,5,17.0,7
2019,1462,4,0,33000,1,4,103,5,18.76,21
2018,1498,4,1,80000,1,1,99,5,21.63,7
2014,1498,4,0,56972,1,1,118,5,17.0,19
2015,1498,3,0,80000,2,1,118,5,17.0,21
2014,1197,4,1,80000,1,4,88,5,21.63,19
2014,1497,4,0,80000,1,4,117,5,18.0,19
2014,1197,4,1,35000,1,4,85,5,18.5,7
2018,1248,3,1,77000,1,1,88,5,21.63,21
2014,1197,4,1,80000,2,4,85,5,19.1,19
2019,1498,4,0,71100,1,1,118,5,17.0,21
2014,1498,4,1,40000,1,4,103,5,17.0,19
2014,1198,4,0,40000,1,4,78,5,19.34,7
2015,1498,4,1,80000,1,1,118,5,17.0,21
2014,1498,4,0,63000,2,1,118,5,17.2,19
2014,1498,4,0,80000,1,4,118,5,17.0,19
2014,1496,3,1,74000,2,4,88,5,17.0,19
2015,1197,3,1,80000,1,4,88,5,17.57,19
2015,1197,4,1,55496,1,0,78,5,21.63,7
2014,1197,3,1,80000,1,4,80,5,17.0,7
2017,1498,3,0,80000,1,1,118,5,17.9,21
2014,1197,3,1,80000,2,4,78,5,19.81,7
2014,1197,4,1,57000,2,4,81,5,21.0,7
2016,1197,4,1,33000,1,4,83,5,21.4,7
2015,1198,4,1,33000,1,4,86,5,19.4,7
2014,1498,4,1,77000,1,1,103,5,20.54,19
2015,1498,4,1,80000,1,1,118,5,17.0,21
2014,1498,4,1,40000,1,4,103,5,17.0,19
2014,1461,4,1,72000,1,1,108,5,19.01,21
2014,1498,4,0,62000,2,1,118,5,17.2,19
2014,1498,4,1,80000,2,1,118,5,18.33,19
2014,1498,4,0,80000,1,4,118,5,17.0,19
2016,1198,4,1,70000,1,4,86,5,19.4,7
2018,1498,3,0,75000,1,1,108,5,21.63,19
2018,1498,3,0,80000,1,1,118,5,17.0,21
2018,1498,3,0,80000,1,1,118,5,19.3,19
2017,1498,3,1,80000,1,1,118,5,17.1,21
2018,1248,4,1,66388,1,1,78,5,21.63,7
2016,1497,3,1,48572,1,4,117,5,17.4,19
2014,1498,4,1,70000,1,4,118,5,17.0,19
2019,1498,3,1,60000,1,1,118,5,17.0,21
2019,1197,4,1,33000,2,4,78,5,21.63,7
2019,1197,0,0,33000,1,4,78,5,21.63,7
2019,1197,3,1,46451,1,4,78,5,19.44,19
2014,1498,3,0,80000,2,1,118,5,17.0,21
2019,1462,3,1,51599,1,4,103,5,17.03,21
2017,1197,4,1,78031,1,4,83,5,21.4,7
2014,1197,3,1,56367,2,4,78,5,20.51,7
2019,1498,3,1,33000,1,4,108,5,17.0,21
2014,1498,3,1,80000,2,1,118,5,17.0,21
2017,1461,3,1,80000,2,1,78,5,21.63,7
2019,1248,3,1,80000,1,1,88,5,21.63,21
2016,1197,3,1,80000,2,1,78,5,21.63,19
2014,1498,3,1,80000,2,1,103,5,20.5,19
2014,1498,3,1,60000,2,1,118,5,21.63,19
2019,1498,3,1,33000,1,4,118,5,18.6,19
2017,1461,3,1,80000,2,1,78,5,21.63,7
2014,1197,3,1,70000,2,4,80,5,18.5,7
2019,1197,5,0,33000,1,4,108,5,17.0,7
2018,1498,3,0,33000,1,1,118,5,18.23,19
2014,1197,4,1,67473,1,4,88,5,21.63,19
2015,1197,3,1,65528,2,4,78,5,21.63,7
2018,1498,3,0,60000,2,1,118,5,17.0,19
2014,1197,3,0,61609,2,4,78,5,17.0,7
2017,1197,4,1,76580,1,4,78,5,21.63,7
2019,1462,3,1,33000,1,4,103,5,17.03,21
2014,1197,3,1,33000,1,4,78,5,20.36,7
2014,1498,3,1,60000,3,1,80,5,17.0,21
2019,1197,3,1,33000,1,4,81,5,21.01,7
2014,1248,3,1,80000,1,1,78,5,20.3,7
2019,1197,3,1,70000,1,4,81,5,18.6,7
2019,1462,3,1,80000,1,4,103,5,18.55,21
2019,1368,3,0,33000,1,4,118,5,17.0,21
2019,1368,3,0,33000,1,4,118,5,17.0,21
2016,1248,3,1,80000,2,1,88,5,21.63,19
2017,1498,4,0,80000,1,1,118,5,17.6,21
2014,1497,4,1,80000,2,4,116,5,17.0,19
2014,1498,3,1,80000,2,1,103,5,20.54,19
2019,1197,0,1,60894,1,4,78,5,21.63,7
2019,1197,0,0,33000,1,4,78,5,18.2,16
2018,1197,3,1,54000,1,4,78,5,21.63,7
2018,1248,0,0,50643,2,1,88,5,21.63,21
2019,1197,3,1,33000,1,4,78,5,18.75,21
2018,1248,3,1,80000,2,1,78,5,21.63,7
2019,1197,3,1,69000,1,4,81,5,21.21,19
2014,1498,3,1,80000,2,1,118,5,17.0,16
2018,1498,3,1,80000,2,1,118,5,17.0,21
2014,1498,3,0,80000,3,1,118,5,21.63,19
2019,1482,3,1,33000,1,4,118,5,20.0,19
2019,1497,3,1,80000,2,1,118,5,17.3,16
2019,1498,4,1,33000,1,4,108,5,17.0,21
2014,1497,4,1,80000,1,4,117,5,17.4,19
2018,1197,4,1,33000,1,4,81,5,20.89,7
2019,1199,3,1,37566,2,4,88,5,19.5,19
2019,1197,3,1,33000,1,4,78,5,21.63,7
2018,1199,4,1,80000,1,4,88,5,19.5,19
2016,1197,4,1,78911,2,4,83,5,21.4,7
2017,1197,3,1,33000,2,4,81,5,18.9,7
2017,1197,4,1,55766,1,4,81,5,18.6,7
2019,1197,3,1,33000,1,4,81,5,21.01,7
2019,1197,3,1,44700,1,4,118,5,18.27,21
2018,1197,3,0,80000,1,4,83,5,21.4,7
2019,1248,3,1,80000,1,1,78,5,19.95,19
2018,1248,3,1,50000,1,1,78,5,21.63,7
2019,1493,3,1,40000,1,1,113,5,20.8,21
2014,1248,3,1,80000,2,1,90,5,19.0,19
2019,1199,3,0,40000,2,4,84,5,19.0,7
2019,1197,3,1,33000,1,4,118,5,18.0,21
2017,1197,3,1,80000,1,1,78,5,21.63,19
2014,1197,3,1,80000,2,4,88,5,21.63,7
2018,1248,3,0,49260,1,1,78,5,21.63,19
2019,1462,3,1,33000,1,4,103,5,20.65,19
2014,1197,4,1,80000,1,4,78,5,21.63,7
2014,1197,4,1,75979,2,4,78,5,20.36,7
2014,1197,3,1,59973,1,4,82,5,18.9,7
2016,1197,4,1,80000,1,4,88,5,21.63,19
2019,1197,4,1,63899,1,4,81,5,21.21,19
2017,1197,4,1,80000,1,4,81,5,18.9,7
2019,1197,3,1,33000,1,4,78,5,21.46,7
2017,1197,3,1,66561,1,4,81,5,18.6,7
2015,1197,3,1,80000,1,1,78,5,21.63,19
2019,1461,3,1,50000,1,1,83,5,19.87,21
2019,1197,3,1,80000,1,4,81,5,21.21,7
2019,1197,3,1,33000,1,4,81,5,17.52,21
2019,1248,3,1,80000,2,1,78,5,19.95,19
2014,1248,3,1,70000,1,1,88,5,21.12,19
2014,1498,3,1,50000,1,4,118,5,17.01,19
2014,1368,3,1,80000,2,4,89,5,17.0,19
2014,1197,3,1,80000,1,4,78,5,20.36,7
2014,1197,3,1,64268,2,4,78,5,21.63,7
2019,1462,3,1,33000,1,4,103,5,20.65,19
2015,1248,3,1,67668,1,1,88,5,20.77,16
2018,1248,3,0,64700,1,1,78,5,21.63,19
2014,1197,4,1,75773,2,4,85,5,18.5,7
2019,1197,3,1,69199,1,4,88,5,21.63,7
2014,1197,4,1,80000,1,4,78,5,20.36,7
2016,1197,4,1,52315,1,4,88,5,21.63,19
2014,1197,3,1,45783,1,4,88,5,21.63,19
2017,1373,3,0,60000,1,4,91,5,19.12,19
2014,1498,3,1,80000,4,1,78,5,17.0,21
2014,1498,3,0,80000,1,1,118,5,17.05,21
2017,1199,3,1,33000,1,4,84,5,21.63,7
2014,1197,3,1,60000,1,4,78,5,20.92,7
2014,1198,3,1,33000,1,4,78,5,17.0,7
2014,1197,3,1,50000,2,4,78,5,21.63,7
2015,1498,3,1,80000,1,1,98,5,21.63,19
2018,1497,3,1,33000,1,4,118,5,17.0,21
2018,1197,3,1,71974,1,4,83,5,21.4,7
2019,1197,3,1,41843,1,4,88,5,21.63,7
2016,1197,3,1,64685,2,4,88,5,21.63,7
2019,1497,4,1,33000,1,1,88,5,21.63,7
2019,1199,4,1,80000,2,4,84,5,21.63,7
2016,1198,3,1,80000,1,4,78,5,19.02,16
2019,1498,4,1,33000,1,1,97,5,21.63,19
2016,1197,3,1,42861,2,4,88,5,21.63,19
2014,1197,3,1,80000,2,4,78,5,20.51,7
2019,1197,3,1,33000,1,4,81,5,21.0,7
2019,1197,3,0,33000,2,4,113,5,18.12,19
2019,1197,3,0,33000,2,4,113,5,18.12,19
2019,1197,3,0,33000,1,4,108,5,17.0,21
2019,1197,3,1,33000,1,4,81,5,21.01,7
2017,1498,3,0,70000,1,1,118,5,17.0,21
2017,1198,3,1,80000,1,4,78,5,19.02,7
2016,1197,3,1,33000,1,4,78,5,21.63,7
2016,1498,3,1,80000,1,1,108,5,21.13,19
2019,1197,3,0,34832,1,4,78,5,18.2,16
2019,1197,3,1,56339,2,4,78,5,21.63,7
2014,1198,3,1,39452,1,4,86,5,19.4,7
2014,1197,3,1,79202,1,4,88,5,21.63,7
2014,1197,4,1,51545,1,4,78,5,21.1,7
2014,1248,3,1,80000,2,1,78,5,21.63,7
2017,1498,3,1,80000,1,1,98,5,21.63,21
2015,1498,3,1,80000,1,1,98,5,21.63,21
2016,1199,3,1,80000,1,4,84,5,21.63,7
2014,1498,3,1,80000,2,1,102,5,17.0,16
2019,1199,3,1,33000,1,4,86,5,20.09,21
2014,1497,3,1,70000,2,4,100,5,17.0,19
2014,1498,3,1,80000,1,4,118,5,17.01,19
2019,1199,3,1,33000,1,4,86,5,20.09,21
2017,1498,4,1,66159,1,4,110,5,17.0,21
2018,1197,4,0,73224,2,4,83,5,21.4,7
2019,1197,0,1,71305,1,4,83,5,21.4,7
2019,1497,4,1,80000,1,1,115,5,20.0,21
2019,1197,4,1,33000,1,4,78,5,20.3,7
2014,1197,3,1,66945,2,4,88,5,21.63,7
2019,1462,3,1,49498,1,4,103,5,17.03,21
2019,1497,3,1,33000,1,1,88,5,21.63,7
2014,1197,4,1,36382,1,4,88,5,21.63,7
2019,1197,0,0,33000,1,4,118,5,18.15,21
2018,1197,3,1,80000,1,4,78,5,21.63,7
2019,1197,3,1,33000,1,4,88,5,21.63,7
2016,1498,3,1,70000,1,1,118,5,21.63,19
2014,1498,3,1,80000,1,4,118,5,17.01,19
2019,1197,3,1,33000,1,4,78,5,18.75,21
2019,1497,3,1,70000,2,1,115,5,20.0,21
2019,1197,3,1,77260,1,4,78,5,21.63,7
2019,1498,3,1,33000,1,1,118,5,17.0,21
2015,1498,3,1,80000,3,1,89,5,21.63,21
2019,1199,0,0,54783,1,4,118,5,17.05,21
2018,1197,3,1,38953,2,4,81,5,18.9,7
2015,1498,3,1,80000,2,1,98,5,21.63,19
2019,1497,0,0,46034,1,1,108,5,21.5,21
2018,1498,4,1,68407,1,4,103,5,17.0,19
2019,1197,0,1,33000,1,4,78,5,20.3,7
2014,1461,4,1,80000,1,1,83,5,20.45,21
2018,1197,3,1,43698,1,4,78,5,21.1,7
2014,1248,3,1,80000,2,1,90,5,19.0,19
2018,1197,3,1,50000,1,1,78,5,21.63,19
2017,1197,3,1,50000,1,4,86,5,18.16,19
2019,1199,3,0,33000,1,4,84,5,19.0,7
2018,1498,3,1,80000,1,1,98,5,21.63,19
2019,1197,3,1,33000,1,4,78,5,20.3,7
2019,1498,3,1,60000,1,1,99,5,21.63,19
2019,1497,3,1,33000,1,1,113,5,21.63,21
2019,1197,0,1,40051,2,4,81,5,20.7,7
2019,1197,3,0,38264,1,4,78,5,20.3,7
2014,1197,4,1,53072,1,4,88,5,21.63,7
2019,1197,0,0,33000,1,4,81,5,21.21,19
2014,1197,3,1,62572,2,4,78,5,17.92,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2018,1498,3,1,80000,1,1,98,5,21.63,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2017,1197,3,1,54791,1,4,78,5,21.63,7
2018,1197,0,0,33000,1,4,81,5,21.21,19
2019,1197,0,1,33000,2,4,81,5,18.9,7
2019,1199,3,1,33000,1,4,84,5,20.09,7
2019,1197,3,0,60000,1,4,78,5,21.63,7
2019,1462,3,1,40000,1,4,103,5,21.56,19
2014,1197,3,1,70000,2,1,78,5,21.63,7
2019,1462,3,1,33000,1,4,101,5,19.89,21
2014,1248,3,1,80000,1,1,88,5,21.12,19
2015,1498,3,1,80000,2,1,118,5,17.0,21
2014,1197,4,1,61132,1,4,78,5,20.51,7
2016,1198,3,1,80000,1,4,78,5,17.0,19
2014,1248,4,1,80000,1,1,78,5,21.63,19
2019,1197,0,1,44363,1,4,78,5,21.63,7
2019,1461,4,1,47627,1,1,108,5,20.37,21
2018,1498,4,1,80000,1,1,98,5,21.63,21
2014,1197,3,1,80000,1,4,78,5,18.9,7
2019,1462,4,1,40687,1,4,103,5,18.55,21
2015,1198,3,1,76438,2,4,86,5,18.0,19
2017,1197,3,0,80000,1,4,81,5,20.89,7
2017,1197,4,1,44339,1,4,83,5,21.4,7
2019,1462,3,1,33000,1,4,103,5,18.55,21
2016,1498,3,1,80000,1,1,108,5,21.49,7
2019,1462,3,0,33000,1,4,103,5,17.99,16
2017,1498,3,0,80000,2,1,118,5,17.6,16
2018,1498,3,0,80000,2,1,108,5,21.63,19
2017,1197,3,1,80000,2,1,78,5,21.63,19
2019,1197,3,1,33000,1,4,81,5,18.4,21
2014,1498,3,1,80000,2,1,88,5,20.14,7
2014,1197,3,1,50000,2,4,78,5,20.51,7
2019,1199,0,1,69049,1,4,83,5,21.63,7
2019,1197,4,1,37465,1,4,78,5,21.63,7
2019,1197,4,1,80000,1,4,88,5,21.63,7
2018,1197,0,1,56919,1,4,78,5,18.78,7
2015,1198,3,1,74385,1,4,86,5,18.0,19
2018,1197,0,1,80000,1,4,78,5,21.1,7
2019,1197,4,1,71110,1,4,83,5,21.4,7
2018,1197,4,1,59084,2,4,78,5,20.51,7
2014,1197,4,1,57785,1,4,78,5,20.36,7
2017,1197,3,1,58671,1,4,88,5,21.63,7
2014,1197,4,1,64538,2,4,78,5,21.1,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2019,1462,3,1,60000,1,4,103,5,17.03,21
2019,1197,3,1,33000,1,4,78,5,20.0,16
2015,1248,3,1,80000,2,1,91,5,20.5,7
2019,1197,3,1,50000,1,4,78,5,18.75,21
2014,1493,3,1,80000,2,1,82,5,17.0,19
2019,1197,3,1,50000,1,4,108,5,17.0,21
2014,1498,3,0,70000,1,1,118,5,18.88,19
2019,1451,3,0,33000,1,4,118,5,17.0,21
2016,1197,3,1,63313,1,4,88,5,21.63,7
2018,1368,3,1,80000,1,4,98,5,19.1,19
2019,1197,0,1,34348,1,1,78,5,21.63,7
2019,1199,3,0,33000,2,4,84,5,19.6,19
2018,1197,4,0,52704,2,4,81,5,18.9,7
2014,1498,4,1,80000,1,1,118,5,17.0,21
2017,1248,4,0,80000,1,1,78,5,21.63,19
2018,1498,0,0,80000,1,1,118,5,17.6,21
2014,1399,3,1,80000,2,1,78,5,19.68,19
2014,1197,3,1,80000,1,4,78,5,17.0,7
2019,1248,3,1,80000,1,1,78,5,21.63,19
2014,1498,3,1,80000,1,1,100,5,17.0,16
2014,1498,3,1,60000,2,4,103,5,17.0,19
2019,1462,3,1,40000,1,4,103,5,18.55,21
2019,1197,3,1,50000,1,4,108,5,17.0,21
2019,1197,0,1,50646,1,4,118,5,18.27,21
2016,1197,3,0,61337,1,4,78,5,21.63,7
2016,1199,3,0,54083,2,4,88,5,19.0,7
2015,1197,3,1,67993,2,4,78,5,20.51,7
2019,1462,3,0,33000,1,4,103,5,18.76,21
2019,1199,4,1,43668,1,4,84,5,19.01,7
2018,1199,3,0,61710,1,4,88,5,18.2,7
2019,1498,3,0,33000,1,4,118,5,18.4,19
2019,1199,0,1,37919,2,4,112,5,21.63,7
2016,1197,3,1,80000,3,1,78,5,21.63,19
2019,1498,3,1,70000,1,1,118,5,17.0,21
2019,1197,3,0,33000,2,4,81,5,17.4,7
2019,1497,3,1,70000,1,4,117,5,17.4,19
2019,1396,3,1,60000,2,1,88,5,21.63,7
2017,1248,4,1,80000,1,1,88,5,21.63,21
2019,1197,4,1,33000,1,4,81,5,18.6,7
2014,1197,3,1,77013,2,4,78,5,21.63,7
2014,1197,3,1,74754,2,4,78,5,19.81,7
2015,1199,3,1,80000,2,4,88,5,18.7,7
2014,1197,3,1,47650,1,4,78,5,20.36,7
2017,1498,4,1,80000,3,1,98,5,21.63,21
2016,1248,3,0,80000,1,1,78,5,21.63,19
2018,1498,3,1,60000,2,1,98,5,21.63,19
2017,1497,3,1,40000,2,4,117,5,17.8,19
2014,1197,3,0,80000,2,4,78,5,17.0,7
2019,1462,3,1,33000,1,4,103,5,17.03,21
2017,1497,3,1,40000,2,4,117,5,17.8,19
2019,1197,3,1,33000,2,4,81,5,17.52,21
2014,1198,3,1,80000,2,4,86,5,18.0,19
2014,1198,3,1,80000,2,4,86,5,18.0,19
2019,1199,0,1,33000,1,4,84,5,19.01,7
2017,1197,0,1,35777,1,4,83,5,21.4,7
2017,1498,4,1,41886,1,4,110,5,17.0,21
2019,1197,0,1,33000,2,4,78,5,20.3,7
2017,1197,4,1,44797,1,4,100,5,21.1,7
2019,1497,3,1,80000,1,4,118,5,17.0,21
2018,1197,3,0,33000,1,4,78,5,21.63,7
2019,1248,4,0,72577,1,1,88,5,21.63,21
2019,1197,3,1,80000,1,4,81,5,21.0,7
2014,1197,4,1,75932,2,4,88,5,21.63,7
2014,1197,3,1,80000,1,4,85,5,18.6,7
2019,1197,3,1,40000,1,4,81,5,20.7,7
2014,1341,3,1,80000,2,4,82,5,17.0,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2018,1498,3,0,80000,1,4,103,5,17.0,19
2016,1248,3,1,70000,2,1,88,5,21.63,16
2014,1197,3,1,80000,2,0,78,5,21.63,7
2016,1396,3,1,80000,2,1,78,5,21.63,7
2019,1197,4,0,54123,1,4,81,5,21.21,19
2019,1498,3,1,47654,2,1,98,5,21.63,21
2016,1197,0,1,45741,1,4,82,5,18.9,7
2019,1197,4,0,80000,2,4,78,5,20.3,7
2018,1199,4,0,33000,2,4,88,5,18.1,19
2019,1197,4,0,35505,1,4,78,5,20.3,7
2015,1197,4,1,40717,3,4,82,5,18.9,7
2019,1493,3,1,33000,1,1,113,5,20.4,21
2019,1197,3,1,40424,1,4,81,5,18.6,7
2018,1197,3,1,80000,1,4,78,5,21.63,7
2019,1197,3,1,33000,1,4,81,5,20.7,7
2017,1498,3,1,80000,3,1,118,5,17.6,21
2016,1248,3,1,80000,1,1,78,5,21.63,7
2019,1461,3,1,60000,2,1,84,5,21.63,19
2019,1197,3,1,40000,1,4,81,5,20.7,7
2018,1498,3,1,80000,2,1,88,5,20.14,7
2019,1498,3,1,80000,2,1,108,5,21.13,19
2019,1197,3,1,33000,1,4,78,5,21.63,7
2017,1498,4,0,63242,2,4,118,5,17.0,21
2018,1248,4,1,57217,1,1,78,5,21.63,7
2014,1197,4,1,63457,2,4,81,5,18.6,7
2018,1197,3,1,56129,1,4,81,5,18.9,7
2019,1199,3,0,68413,2,4,83,5,21.63,7
2014,1248,3,1,73626,1,1,78,5,21.63,19
2018,1197,3,1,80000,1,4,81,5,20.89,7
2019,1197,3,1,54907,2,4,81,5,20.89,7
2014,1248,3,1,80000,2,1,78,5,17.8,7
2014,1248,3,1,80000,2,1,78,5,17.8,7
2014,1498,3,1,80000,1,1,100,5,17.0,16
2017,1248,3,1,60000,1,1,78,5,21.63,7
2017,1197,3,0,50000,2,4,78,5,21.63,7
2014,1197,3,1,80000,2,4,78,5,17.92,7
2018,1198,3,1,33000,2,4,86,5,17.8,19
2018,1497,3,1,58559,1,4,118,5,17.0,21
2018,1248,3,0,80000,1,1,78,5,21.63,19
2019,1197,3,1,80000,1,4,81,5,20.89,7
2017,1197,3,0,80000,2,4,82,5,18.9,7
2017,1197,4,1,80000,1,4,78,5,20.51,7
2019,1199,0,0,66731,1,4,83,5,21.63,7
2017,1197,4,1,33000,1,4,81,5,18.6,7
2016,1197,4,1,80000,2,4,83,5,21.4,7
2019,1197,4,1,49124,2,4,83,5,21.4,7
2017,1197,3,1,80000,1,4,78,5,20.51,7
2017,1248,3,0,80000,2,1,78,5,21.63,7
2016,1197,3,1,60000,2,3,78,5,21.1,7
2014,1497,3,1,60000,2,4,118,5,17.0,19
2018,1497,3,0,33000,1,4,117,5,18.0,19
2015,1405,3,1,80000,1,1,78,5,17.88,7
2014,1197,3,1,80000,2,3,78,5,21.1,7
2018,1368,3,1,33000,2,4,118,5,17.0,21
2018,1368,3,1,33000,2,4,118,5,17.0,21
2015,1498,3,1,80000,2,4,118,5,17.01,19
2015,1497,3,1,69791,1,4,117,5,17.4,19
2019,1197,3,1,42783,2,4,83,5,21.4,7
2017,1197,4,1,52858,1,4,88,5,21.63,7
2017,1197,3,1,61060,2,4,81,5,18.6,7
2014,1197,4,1,80000,1,4,78,5,18.9,7
2018,1197,4,1,60765,1,4,83,5,21.4,7
2019,1197,4,1,55812,1,4,81,5,18.9,7
2014,1197,4,1,72473,1,4,78,5,20.36,7
2016,1197,3,1,80000,2,4,88,5,21.63,7
2018,1197,3,0,72599,1,4,88,5,21.63,7
2016,1497,4,1,80000,1,4,117,5,17.8,19
2016,1197,3,1,33000,2,4,82,5,18.9,7
2019,1248,3,1,70000,1,1,78,5,21.63,7
2019,1197,3,1,33000,2,4,78,5,18.75,21
2014,1498,3,0,70000,2,1,118,5,17.0,19
2014,1498,3,0,70000,1,1,118,5,17.0,19
2014,1498,3,0,70000,1,1,118,5,17.0,19
2016,1248,3,1,80000,1,1,78,5,21.63,7
2014,1498,3,0,80000,2,1,118,5,18.1,19
2014,1197,3,1,65303,1,4,78,5,20.36,7
2019,1197,3,0,76407,1,4,81,5,20.7,7
2018,1498,3,0,76654,1,1,118,5,21.63,19
2019,1197,3,0,33000,1,4,88,5,21.63,7
2018,1197,4,1,33444,1,4,81,5,21.21,19
2016,1197,4,1,66754,1,4,78,5,20.51,7
2019,1199,3,1,33000,1,4,83,5,21.63,7
2018,1199,4,0,40534,2,4,83,5,21.63,7
2014,1197,3,1,52946,2,4,78,5,21.63,7
2019,1498,3,0,80000,1,4,118,5,18.4,19
2016,1197,3,1,80000,2,4,83,5,21.4,7
2015,1197,3,0,50000,1,4,103,5,17.21,7
2015,1197,3,0,50000,1,4,103,5,17.21,7
2015,1197,3,0,50000,1,4,103,5,17.21,7
2014,1197,3,1,33000,1,4,78,5,17.0,7
2014,1498,3,1,80000,5,1,103,5,20.54,19
2014,1396,3,1,70000,3,4,85,5,17.0,22
2016,1498,3,0,80000,1,1,118,5,17.0,16
2019,1197,4,1,57435,1,4,78,5,20.3,7
2018,1197,3,0,65044,2,4,83,5,21.4,7
2018,1197,0,0,44348,1,4,81,5,21.21,19
2016,1197,3,1,47462,1,4,88,5,21.63,7
2017,1197,3,1,70760,2,4,81,5,18.6,7
2014,1198,3,1,60993,1,4,86,5,19.4,7
2016,1197,3,1,47875,1,4,81,5,18.6,7
2019,1199,4,1,43401,1,4,83,5,20.3,19
2016,1197,3,1,73944,1,4,78,5,21.63,7
2019,1197,3,0,80000,1,4,88,5,21.63,7
2017,1197,0,0,52791,1,4,78,5,20.51,7
2016,1396,3,1,80000,1,1,78,5,21.63,7
2019,1498,3,0,33000,1,4,96,5,21.63,19
2019,1199,3,1,40000,1,4,88,5,18.6,19
2015,1198,3,0,40000,2,4,86,5,17.0,7
2015,1498,3,1,70000,1,1,98,5,21.63,21
2014,1197,3,1,60000,2,4,78,5,20.36,7
2018,1498,3,1,80000,1,1,98,5,21.63,21
2017,1197,3,1,60000,1,4,81,5,18.6,7
2019,1462,3,1,33000,1,4,103,5,20.65,19
2018,1197,3,0,48556,1,4,78,5,21.63,7
2017,1248,3,1,80000,1,1,78,5,21.63,7
2019,1199,4,0,50385,1,4,88,5,18.3,19
2017,1248,4,1,67725,1,1,88,5,21.63,21
